2896,17210
2897,5702
2898,13386
2744,14057
2745,14138
2746,12479
2768,14980
2769,19096
2770,5406
2771,1217
2772,11319
2773,3678
2804,11343
2805,20582
2806,2280
2902,4821
2903,20780
2904,10457
2929,13761
2930,2748
2931,4695
2980,18862
2981,8641
2982,221
3028,18466
3029,14138
3030,11232
3145,8840
3146,15755
3147,5534
3439,5838
3440,2565
3441,15667
3448,15663
3449,17557
3450,9043
3461,5756
3462,18808
3463,4105
3497,16496
3498,148
3499,743
3172,10320
3173,14393
3174,5122
3187,6962
3188,17401
3189,4921
3208,10521
3209,3305
3210,20459
3379,1386
3380,13377
3381,6740
3331,17290
3332,12033
3333,7397
3139,19452
3140,17828
3141,3539
3223,299
3223,10521
3223,11426
3223,20728
3224,2036
3224,3305
3224,7203
3224,20476
3225,2989
3225,9186
3225,11435
3225,16639
3412,19679
3413,15473
3414,17032
3127,216
3128,21172
3129,12652
3130,16837
3131,12565
3132,8615
3214,12865
3214,14612
3214,17197
3214,18929
3215,4327
3215,5122
3215,14393
3215,20817
3216,578
3216,6616
3216,8715
3216,12177
3226,17474
3227,15548
3228,21172
3136,18135
3137,1701
3138,11747
3217,5567
3217,8723
3217,11547
3217,12511
3218,1701
3218,17830
3218,19520
3218,20704
3219,9440
3219,12017
3219,12251
3219,18135
3337,12128
3338,14079
3339,3462
3385,14079
3386,3292
3387,13802
3229,8676
3230,11156
3231,6319
3310,18135
3311,1701
3312,5961
3415,2726
3416,1152
3417,14350
3175,14387
3176,1701
3177,20622
3436,10877
3437,6894
3438,17306
3464,16600
3465,14079
3466,14788
3178,17626
3179,19783
3180,2777
3313,769
3313,1401
3313,2151
3313,3908
3313,3944
3313,4271
3313,6070
3313,11901
3313,14159
3313,15865
3313,15867
3313,17699
3314,998
3314,1004
3314,1200
3314,1223
3314,1966
3314,2747
3314,6709
3314,8729
3314,10239
3314,11403
3314,14889
3314,15588
3314,15828
3314,15944
3315,1026
3315,1888
3315,2405
3315,3113
3315,4195
3315,4208
3315,5104
3315,6249
3315,6784
3315,13822
3315,14605
3315,15284
3315,15836
3315,18772
3220,1466
3220,3474
3220,8428
3220,14171
3221,12255
3221,15755
3221,17575
3221,20727
3222,8840
3222,12723
3222,13736
3222,18388
3148,11074
3149,386
3150,3690
3103,7072
3104,14583
3105,947
3211,7381
3211,11074
3211,11900
3211,18695
3212,3482
3212,3690
3212,7433
3212,8868
3213,386
3213,2775
3213,7250
3213,15732
3115,645
3116,8097
3117,13561
3238,19755
3239,3640
3240,21382
3247,526
3248,5545
3249,17107
3259,20072
3260,4599
3261,19912
3268,4535
3269,19040
3270,7547
3274,5527
3275,14263
3276,20815
3295,3202
3296,8013
3297,16875
3205,6177
3206,3690
3207,7250
3142,3855
3143,7250
3144,21323
3319,2047
3320,7743
3321,1380
3322,4578
3322,5889
3323,11486
3323,11556
3324,7289
3324,14459
3325,4578
3325,5889
3326,2364
3326,10165
3327,11486
3327,11556
3418,17403
3419,5663
3420,20691
3421,4785
3422,5663
3423,388
3181,13689
3182,19616
3183,11484
3427,750
3427,1655
3428,183
3428,20438
3429,12037
3429,14074
3430,750
3430,1655
3431,1438
3431,9594
3432,7122
3432,8503
3316,10431
3317,2680
3318,7290
3424,16862
3425,7699
3426,19512
3166,6325
3167,4703
3168,13512
3470,16603
3471,6155
3472,7216
3169,4610
3169,5242
3170,14597
3170,18701
3171,954
3171,7216
3491,6062
3491,6325
3491,15698
3491,20253
3492,92
3492,1743
3492,3500
3492,4065
3493,1361
3493,1463
3493,3228
3493,15211
3409,20803
3410,1536
3411,20023
3494,1536
3494,4703
3494,12791
3495,4109
3495,19601
3495,20803
3496,11636
3496,16874
3496,18783
3400,4514
3401,11839
3402,19380
3482,2751
3482,11159
3482,13467
3483,11839
3483,19380
3483,19435
3484,5932
3484,6019
3484,13308
3394,1854
3395,13002
3396,8772
3476,14178
3476,17259
3476,19428
3477,2459
3477,8772
3477,16314
3478,1932
3478,7487
3478,18819
3397,16954
3398,3063
3399,7487
3479,2656
3479,11839
3479,17643
3480,401
3480,7487
3480,18819
3481,16954
3481,17843
3481,18316
3361,12022
3362,2411
3363,4516
3455,9953
3456,6118
3457,14851
3349,11739
3350,2674
3351,21159
3367,2312
3367,3922
3367,14377
3367,19430
3367,19495
3367,21079
3368,1883
3368,2019
3368,2411
3368,4516
3368,10538
3368,15976
3369,4264
3369,11739
3369,13677
3369,13678
3369,14513
3369,15359
3352,2714
3352,2884
3352,5551
3352,11157
3352,18776
3352,18977
3353,647
3353,4221
3353,6757
3353,7969
3353,10808
3353,14457
3354,130
3354,2674
3354,11727
3354,11738
3354,11739
3354,11846
3458,2892
3458,3328
3458,3931
3458,5499
3458,13737
3458,20799
3459,1405
3459,6118
3459,9000
3459,9953
3459,14260
3459,15374
3460,3817
3460,12849
3460,13678
3460,14851
3460,15314
3460,19257
3364,15131
3365,4899
3366,10330
3370,7137
3370,7139
3370,7145
3370,8502
3370,8512
3370,11410
3370,13480
3370,14020
3370,14133
3370,14829
3370,14916
3370,15123
3370,16907
3370,17708
3371,430
3371,2723
3371,6622
3371,10631
3371,10964
3371,11025
3371,13559
3371,13635
3371,13636
3371,13637
3371,16016
3371,16025
3372,702
3372,1750
3372,2311
3372,2587
3372,2588
3372,3214
3372,8774
3372,11326
3372,12558
3372,12719
3372,17730
3372,17875
3372,18989
3372,20058
3372,20737
3391,7988
3392,17848
3393,10744
3445,9451
3445,17848
3446,15612
3447,7988
3451,3
3451,7988
3451,16565
3452,16209
3453,5675
3454,15612
3503,12782
3503,14373
3503,17736
3504,3
3505,16102
3403,3
3404,7988
3405,10744
3485,969
3485,5270
3485,12781
3485,12782
3485,14373
3485,16469
3485,19072
3485,19674
3486,3
3486,7988
3486,10371
3486,16102
3486,16266
3486,16366
3486,16565
3486,18685
3487,5675
3487,9451
3487,10744
3487,11376
3487,15612
3487,17848
3487,18166
3487,18726
3488,871
3488,1023
3488,2768
3488,3763
3488,4925
3488,16646
3488,16781
3488,17307
3489,7815
3489,9965
3489,12694
3489,13115
3489,16211
3489,17243
3489,17822
3489,19807
3490,5266
3490,6804
3490,9007
3490,9968
3490,13244
3490,16499
3490,18599
3490,19684
3358,16209
3359,14373
3360,12782
3388,1790
3388,2052
3388,2248
3388,4194
3388,4602
3388,5060
3388,10124
3388,10447
3388,11201
3388,15684
3388,18875
3388,19558
3389,140
3389,3265
3389,3827
3389,4623
3389,5297
3389,5608
3389,6266
3389,8408
3389,10202
3389,10378
3389,10541
3389,14850
3389,15379
3389,15870
3389,17327
3389,17330
3389,17343
3389,17354
3389,17359
3389,19718
3390,108
3390,1957
3390,2235
3390,3883
3390,6642
3390,11055
3390,11058
3390,14442
3390,15622
3390,17274
3390,20117
3390,20472
3406,5955
3407,6726
3408,12889
3202,11896
3203,17575
3204,12255
3346,6553
3346,7131
3346,10000
3346,10001
3346,10812
3346,12844
3346,12845
3346,13221
3346,14476
3347,144
3347,2287
3347,2532
3347,7186
3347,15227
3347,17546
3347,17829
3347,19272
3347,19274
3348,1078
3348,1615
3348,4055
3348,10459
3348,11165
3348,12008
3348,12371
3348,12516
3348,15670
3376,9650
3376,10494
3376,10498
3376,13477
3376,13946
3377,6240
3377,11929
3377,12935
3377,20435
3377,20570
3378,9629
3378,12758
3378,15539
3378,16767
3378,17897
3442,18404
3442,21328
3442,21370
3443,384
3443,7481
3443,14465
3444,15328
3444,17924
3444,18590
3467,2830
3468,20762
3469,15761
3328,1881
3328,5197
3329,10565
3329,20648
3330,8893
3330,8894
3340,8731
3340,15886
3341,2486
3341,2514
3342,10488
3342,14340
3373,6001
3373,6638
3373,9437
3373,14567
3374,5157
3374,8162
3374,12792
3374,12949
3375,6988
3375,7110
3375,10500
3375,16770
3286,340
3286,7634
3286,7759
3286,11276
3286,16350
3287,11243
3287,12882
3287,17541
3287,20301
3287,20484
3288,7804
3288,15767
3288,15873
3288,17213
3288,17214
3288,17215
3500,11503
3500,18180
3501,17500
3501,17502
3502,3932
3502,3933
3343,829
3343,1472
3343,1473
3344,994
3344,10957
3344,18845
3345,1819
3345,2238
3345,8653
3355,3955
3356,4928
3357,5097
3473,14870
3473,19059
3474,1869
3474,12978
3475,1323
3475,1324
3506,2090
3506,9104
3506,9827
3506,15927
3506,16154
3506,16377
3506,17581
3506,17855
3506,19551
3507,584
3507,2430
3507,2446
3507,6166
3507,11630
3507,13836
3507,14237
3507,14238
3507,16123
3508,2127
3508,3648
3508,5137
3508,6893
3508,6899
3508,7782
3508,8490
3508,10776
3508,18414
3508,18415
3151,2685
3152,10696
3153,7198
3184,11428
3185,18470
3186,4276
3232,19339
3233,19700
3234,16737
3193,10696
3194,7198
3195,409
3190,15901
3191,6722
3192,8388
3235,8742
3236,3418
3237,19005
3163,12723
3164,12255
3165,11896
3154,3157
3155,4581
3156,4923
3196,4923
3197,4581
3198,13955
3118,2958
3119,3874
3120,16624
3262,7009
3263,17054
3264,7059
3283,9390
3284,17766
3285,6094
3298,11608
3299,17861
3300,16329
3112,18982
3113,4007
3114,3577
3250,16364
3251,5240
3252,20559
3124,5200
3125,9471
3126,13568
3304,14004
3305,13564
3306,6688
3109,8931
3110,11222
3111,13899
3244,9085
3245,14672
3246,7264
3253,19066
3254,13886
3255,377
3265,5288
3266,5677
3267,5006
3280,7118
3281,423
3282,18413
3292,5871
3293,6686
3294,18621
3121,609
3122,1752
3123,533
3301,5164
3302,20701
3303,18048
3106,8624
3107,19869
3108,887
3241,9937
3242,180
3243,10720
3256,13099
3257,1588
3258,17397
3271,1155
3272,706
3273,5613
3277,12446
3278,4441
3279,5979
3289,11030
3290,2124
3291,2662
3133,10320
3134,4327
3135,5122
3157,4376
3158,15049
3159,16873
3160,17474
3161,5017
3162,18106
3199,20476
3200,20681
3201,12235
3307,7155
3308,20476
3309,20681
3334,6450
3335,3399
3336,19062
3382,17869
3383,20684
3384,14403
3433,4543
3434,17907
3435,2314
3551,10516
3552,16746
3553,18288
3867,8418
3868,21172
3869,6467
3876,11411
3877,15663
3878,10605
3890,5756
3891,13748
3892,7821
3935,4238
3936,5333
3937,17087
3581,6003
3582,17864
3583,875
3596,4363
3597,674
3598,9093
3617,7749
3618,12885
3619,11113
3805,13377
3806,3634
3807,18078
3758,17290
3759,12033
3760,2652
3545,18632
3546,14141
3547,2085
3632,6061
3632,6920
3632,17950
3632,19347
3633,10370
3633,12235
3633,15636
3633,20681
3634,3338
3634,12050
3634,12885
3634,20476
3840,8067
3841,21039
3842,12626
3533,539
3534,21172
3535,12652
3536,8814
3537,12565
3538,16837
3623,3628
3623,6356
3623,19649
3623,21163
3624,4327
3624,15577
3624,17532
3624,17864
3625,8897
3625,16406
3625,18210
3625,18970
3638,16592
3639,21172
3640,12652
3542,18135
3543,8309
3544,15777
3626,602
3626,2988
3626,4210
3626,5578
3627,5159
3627,7185
3627,8698
3627,12915
3628,9555
3628,9619
3628,14679
3628,16435
3764,4665
3765,15962
3766,835
3811,3175
3812,2123
3813,10822
3641,15937
3642,4508
3643,4451
3731,16435
3732,18135
3733,6373
3843,6449
3844,8153
3845,3175
3584,9260
3585,8309
3586,2274
3864,2857
3865,20619
3866,3175
3893,18949
3894,21413
3895,20398
3587,9556
3588,3854
3589,17890
3740,85
3740,910
3740,3211
3740,3498
3740,4156
3740,5937
3740,10485
3740,11223
3740,11320
3740,12074
3740,14499
3740,16043
3741,1896
3741,5706
3741,6275
3741,7668
3741,7885
3741,9129
3741,9134
3741,9177
3741,10239
3741,10966
3741,11315
3741,12149
3741,14864
3741,20594
3742,2524
3742,4760
3742,9806
3742,9836
3742,10138
3742,10198
3742,10358
3742,11487
3742,12793
3742,14146
3742,14695
3742,18076
3742,19437
3742,19928
3629,1466
3629,1832
3629,4933
3629,8428
3630,9788
3630,12255
3630,12894
3630,20792
3631,6489
3631,7024
3631,18288
3631,18551
3554,18673
3555,18417
3556,18695
3509,2423
3509,19093
3510,2262
3511,1093
3620,229
3620,9079
3620,10317
3620,17970
3621,13688
3621,13689
3621,18417
3621,18673
3622,7381
3622,11074
3622,18695
3622,19617
3653,5927
3653,8926
3654,7025
3655,12282
3521,9890
3521,13500
3522,16437
3523,8616
3662,10760
3662,19760
3663,21092
3664,2690
3668,5364
3668,14201
3669,1850
3670,526
3614,9079
3615,6895
3616,13689
3677,11692
3677,19906
3678,106
3679,12312
3689,7376
3689,8764
3690,3201
3691,17088
3692,7545
3692,18924
3693,14263
3694,19606
3707,13538
3707,17398
3708,14389
3709,18926
3716,14600
3716,17246
3717,10695
3718,14156
3548,18014
3549,7223
3550,20513
3746,13864
3747,7743
3748,14342
3749,4597
3749,17663
3750,10553
3750,19266
3751,7293
3751,10429
3752,4597
3752,17663
3753,7284
3753,15435
3754,2364
3754,10165
3846,16637
3847,18147
3848,5663
3849,5902
3850,5663
3851,18147
3590,6455
3591,18399
3592,13689
3855,6846
3855,19660
3856,7592
3856,20691
3857,183
3857,20438
3858,15464
3858,20505
3859,7592
3859,20691
3860,6280
3860,7349
3743,8575
3744,7290
3745,13686
3852,16560
3853,16312
3854,10961
3575,15827
3576,12761
3577,12932
3902,15090
3903,16277
3904,3546
3578,12002
3578,14835
3579,3546
3579,12761
3580,15827
3580,17065
3923,2463
3923,13430
3923,13434
3923,18134
3924,2638
3924,4015
3924,12465
3924,12932
3925,5068
3925,5589
3925,17065
3925,18342
3837,21307
3838,13712
3839,6689
3926,510
3926,16088
3926,19010
3927,6689
3927,13712
3927,19847
3928,2339
3928,6162
3928,21380
3825,18756
3826,8737
3827,3582
3911,12159
3911,16191
3911,17954
3912,11159
3912,18010
3912,20471
3913,3582
3913,4794
3913,12393
3819,8772
3820,16313
3821,7232
3905,14982
3905,18756
3905,20003
3906,1854
3906,14620
3906,16313
3907,2917
3907,5420
3907,19103
3822,2517
3823,19986
3824,10731
3908,7882
3908,17851
3908,20711
3909,5728
3909,17843
3909,19986
3910,2517
3910,16072
3910,20086
3787,4264
3788,4516
3789,11739
3884,1405
3885,9953
3886,6118
3776,21159
3777,11739
3778,11738
3793,1405
3793,6118
3793,12022
3793,14220
3793,16333
3793,18896
3794,2411
3794,4516
3794,10538
3794,13402
3794,13608
3794,15976
3795,1422
3795,4264
3795,11739
3795,13678
3795,14513
3795,17755
3779,1064
3779,5438
3779,12347
3779,16149
3779,19456
3779,21159
3780,1124
3780,1489
3780,4122
3780,11738
3780,11739
3780,14409
3781,2714
3781,5165
3781,5551
3781,11157
3781,11609
3781,15531
3887,10482
3887,10727
3887,10845
3887,12920
3887,14857
3887,19083
3888,1405
3888,6118
3888,9000
3888,9953
3888,14260
3888,15374
3889,3817
3889,5328
3889,13678
3889,14513
3889,14851
3889,15314
3790,10330
3791,2626
3792,4899
3796,147
3796,1368
3796,2233
3796,6867
3796,7159
3796,11040
3796,11192
3796,13559
3796,16234
3796,16402
3796,16424
3796,18310
3797,2087
3797,2391
3797,2541
3797,3646
3797,3716
3797,3762
3797,6699
3797,7590
3797,9688
3797,9947
3797,10455
3797,11274
3797,14224
3797,15240
3797,21118
3798,1196
3798,1750
3798,1984
3798,2588
3798,3586
3798,7861
3798,12719
3798,13837
3798,17875
3798,20058
3798,21186
3817,6827
3818,16850
3818,17848
3873,17848
3874,5083
3875,3179
3879,3179
3880,9857
3880,17041
3881,5083
3881,10802
3882,17041
3883,3179
3944,13983
3944,19319
3945,3179
3946,18483
3828,17848
3829,3179
3830,17041
3914,3
3914,10371
3914,10471
3914,10781
3914,11033
3914,16102
3914,16565
3914,19907
3915,1347
3915,1406
3915,3179
3915,9857
3915,10802
3915,13143
3915,14559
3915,17041
3916,5083
3916,5444
3916,6039
3916,6827
3916,16848
3916,17848
3916,18726
3916,19194
3917,1754
3917,2899
3917,15309
3917,15540
3917,17363
3917,17822
3917,19625
3917,19727
3918,1759
3918,3799
3918,4767
3918,6471
3918,8878
3918,12659
3918,17053
3918,19370
3919,1781
3919,3822
3919,6803
3919,9122
3919,9858
3919,14561
3919,18599
3919,21130
3782,18828
3783,8692
3783,19319
3737,9858
3738,1759
3739,6471
3784,9858
3785,9122
3786,6471
3831,9858
3832,6471
3833,1759
3929,1781
3929,3822
3929,6803
3929,9122
3929,9858
3929,14561
3929,18599
3929,21130
3930,1435
3930,1734
3930,3361
3930,11022
