978,5,426,Gold
979,5,426,Silver
980,5,94,Bronze
981,5,94,Gold
982,5,94,Silver
983,5,5,Bronze
984,5,5,Gold
985,5,5,Silver
986,5,104,Bronze
987,5,104,Gold
988,5,104,Silver
989,5,17,Bronze
990,5,17,Gold
991,5,17,Silver
992,5,476,Bronze
993,5,476,Gold
994,5,476,Silver
995,5,499,Bronze
996,5,499,Gold
997,5,499,Silver
998,5,500,Bronze
999,5,500,Gold
1000,5,500,Silver
1001,5,130,Bronze
1002,5,130,Gold
1003,5,130,Silver
1004,5,493,Bronze
1005,5,493,Gold
1006,5,493,Silver
1007,5,501,Bronze
1008,5,501,Gold
1009,5,501,Silver
1010,5,49,Bronze
1011,5,49,Gold
1012,5,49,Silver
1013,5,95,Bronze
1014,5,95,Gold
1015,5,95,Silver
1016,5,13,Bronze
1017,5,13,Gold
1018,5,13,Silver
1019,5,4,Bronze
1020,5,4,Gold
1021,5,4,Silver
1022,5,20,Bronze
1023,5,20,Gold
1024,5,20,Silver
1025,5,131,Gold
1026,5,131,Silver
1027,5,18,Bronze
1028,5,18,Gold
1029,5,18,Silver
1030,5,123,Bronze
1031,5,123,Gold
1032,5,123,Silver
1033,5,132,Bronze
1034,5,132,Gold
1035,5,132,Silver
1036,5,480,Bronze
1037,5,480,Gold
1038,5,480,Silver
1039,5,477,Bronze
1040,5,477,Gold
1041,5,477,Silver
1042,5,495,Bronze
1043,5,495,Gold
1044,5,495,Silver
1045,5,502,Bronze
1046,5,502,Gold
1047,5,502,Silver
1048,5,634,Bronze
1049,5,634,Gold
1050,5,634,Silver
1051,5,503,Bronze
1052,5,503,Gold
1053,5,503,Silver
1054,5,635,Bronze
1055,5,635,Gold
1056,5,635,Silver
1057,5,427,Bronze
1058,5,427,Gold
1059,5,427,Silver
1060,5,636,Bronze
1061,5,636,Silver
1062,5,96,Bronze
1063,5,96,Gold
1064,5,96,Silver
1065,5,429,Bronze
1066,5,429,Gold
1067,5,429,Silver
1068,5,481,Bronze
1069,5,481,Gold
1070,5,481,Silver
1071,5,497,Bronze
1072,5,497,Gold
1073,5,497,Silver
1074,5,408,Bronze
1075,5,408,Gold
1076,5,408,Silver
1077,5,133,Bronze
1078,5,133,Gold
1079,5,133,Silver
1080,5,134,Bronze
1081,5,134,Gold
1082,5,134,Silver
1083,5,117,Bronze
1084,5,117,Gold
1085,5,117,Silver
1086,5,97,Bronze
1087,5,97,Gold
1088,5,97,Silver
1089,5,135,Bronze
1090,5,135,Gold
1091,5,135,Silver
1092,5,555,Bronze
1093,5,555,Gold
1094,5,555,Silver
1095,5,559,Bronze
1096,5,559,Gold
1097,5,559,Silver
1098,5,401,Bronze
1099,5,401,Gold
1100,5,401,Silver
1101,5,303,Bronze
1102,5,303,Gold
1103,5,303,Silver
1104,5,309,Bronze
1105,5,309,Gold
1106,5,309,Silver
1107,5,300,Bronze
1108,5,300,Gold
1109,5,300,Silver
1110,5,317,Bronze
1111,5,317,Gold
1112,5,317,Silver
1113,5,402,Bronze
1114,5,402,Gold
1115,5,402,Silver
1116,5,485,Bronze
1117,5,485,Gold
1118,5,485,Silver
1119,5,111,Bronze
1120,5,111,Gold
1121,5,111,Silver
1122,5,98,Bronze
1123,5,98,Gold
1124,5,98,Silver
1125,5,112,Bronze
1126,5,112,Gold
1127,5,112,Silver
1128,5,294,Bronze
1129,5,294,Gold
1130,5,294,Silver
1131,5,296,Bronze
1132,5,296,Gold
1133,5,296,Silver
1134,5,291,Bronze
1135,5,291,Gold
1136,5,291,Silver
1137,5,330,Bronze
1138,5,330,Gold
1139,5,330,Silver
1140,5,394,Bronze
1141,5,394,Gold
1142,5,394,Silver
1143,5,282,Bronze
1144,5,282,Gold
1145,5,282,Silver
1146,5,126,Bronze
1147,5,126,Gold
1148,5,126,Silver
1149,5,136,Bronze
1150,5,136,Gold
1151,5,136,Silver
1152,5,99,Bronze
1153,5,99,Gold
1154,5,99,Silver
1155,5,113,Bronze
1156,5,113,Gold
1157,5,113,Silver
1158,5,100,Bronze
1159,5,100,Gold
1160,5,100,Silver
1161,5,557,Bronze
1162,5,557,Gold
1163,5,557,Silver
1164,5,562,Bronze
1165,5,562,Gold
1166,5,562,Silver
1167,5,137,Bronze
1168,5,137,Gold
1169,5,137,Silver
1170,5,51,Bronze
1171,5,51,Gold
1172,5,51,Silver
1173,5,101,Bronze
1174,5,101,Gold
1175,5,101,Silver
1176,5,498,Bronze
1177,5,498,Gold
1178,5,498,Silver
1179,5,302,Bronze
1180,5,302,Gold
1181,5,302,Silver
1182,5,310,Bronze
1183,5,310,Gold
1184,5,310,Silver
1185,5,102,Bronze
1186,5,102,Gold
1187,5,102,Silver
1188,5,138,Bronze
1189,5,138,Gold
1190,5,138,Silver
1191,5,404,Bronze
1192,5,404,Gold
1193,5,404,Silver
1194,5,556,Bronze
1195,5,556,Gold
1196,5,556,Silver
1197,5,558,Bronze
1198,5,558,Gold
1199,5,558,Silver
1200,5,560,Bronze
1201,5,560,Gold
1202,5,560,Silver
1203,5,561,Bronze
1204,5,561,Gold
1205,5,561,Silver
1206,5,297,Bronze
1207,5,297,Gold
1208,5,297,Silver
1209,5,293,Bronze
1210,5,293,Gold
1211,5,293,Silver
1212,5,334,Bronze
1213,5,334,Gold
1214,5,334,Silver
1215,5,283,Bronze
1216,5,283,Gold
1217,5,283,Silver
1218,5,335,Bronze
1219,5,335,Gold
1220,5,335,Silver
1221,5,336,Bronze
1222,5,336,Gold
1223,5,336,Silver
1224,5,486,Bronze
1225,5,486,Gold
1226,5,486,Silver
1227,5,103,Bronze
1228,5,103,Gold
1229,5,103,Silver
1230,5,566,Gold
1231,5,566,Silver
1232,5,45,Bronze
1233,5,45,Gold
1234,5,45,Silver
1235,6,189,Bronze
1236,6,189,Gold
1237,6,189,Silver
1238,6,699,Bronze
1239,6,699,Gold
1240,6,699,Silver
1241,6,632,Bronze
1242,6,632,Gold
1243,6,632,Silver
1244,6,577,Bronze
1245,6,577,Gold
1246,6,577,Silver
1247,6,190,Bronze
1248,6,190,Gold
1249,6,190,Silver
1250,6,700,Bronze
1251,6,700,Gold
1252,6,700,Silver
1253,6,578,Bronze
1254,6,578,Gold
1255,6,578,Silver
1256,6,637,Bronze
1257,6,637,Gold
1258,6,637,Silver
1259,6,128,Bronze
1260,6,128,Gold
1261,6,128,Silver
1262,6,129,Bronze
1263,6,129,Gold
1264,6,129,Silver
1265,6,92,Bronze
1266,6,92,Gold
1267,6,92,Silver
1268,6,12,Bronze
1269,6,12,Gold
1270,6,12,Silver
1271,6,1,Bronze
1272,6,1,Gold
1273,6,1,Silver
1274,6,19,Bronze
1275,6,19,Gold
1276,6,19,Silver
1277,6,488,Bronze
1278,6,488,Gold
1279,6,488,Silver
1280,6,504,Bronze
1281,6,504,Gold
1282,6,504,Silver
1283,6,489,Bronze
1284,6,489,Gold
1285,6,489,Silver
1286,6,490,Bronze
1287,6,490,Gold
1288,6,490,Silver
1289,6,431,Gold
1290,6,432,Gold
1291,6,47,Bronze
1292,6,47,Gold
1293,6,47,Silver
1294,6,50,Bronze
1295,6,50,Gold
1296,6,50,Silver
1297,6,93,Bronze
1298,6,93,Gold
1299,6,93,Silver
1300,6,433,Gold
1301,6,433,Silver
1302,6,434,Gold
1303,6,435,Gold
1304,6,94,Bronze
1305,6,94,Gold
1306,6,94,Silver
1307,6,5,Bronze
1308,6,5,Gold
1309,6,5,Silver
1310,6,436,Gold
1311,6,264,Bronze
1312,6,264,Gold
1313,6,264,Silver
1314,6,104,Bronze
1315,6,104,Gold
1316,6,104,Silver
1317,6,17,Bronze
1318,6,17,Gold
1319,6,17,Silver
1320,6,476,Bronze
1321,6,476,Gold
1322,6,476,Silver
1323,6,505,Bronze
1324,6,505,Gold
1325,6,505,Silver
